id,title,tagline,homepage,release_date,genre,budget,keywords,original_language,revenue,runtime,status,vote_average,vote_count,director
9464,Buffalo '66,Billy Brown just got out of jail. Now he's going to serve some real time. He's going home.,,20/01/1998,Romance,1500000,prison gambling compulsive gambling,en,2375097,110,Released,7.1,166,Vincent Gallo
49018,Insidious,It's not the house that's haunted.,http://www.insidious-movie.com/,13/09/2010,Horror,1500000,medium evil spirit house warming aftercreditsstinger,en,97009150,103,Released,6.8,1737,James Wan
13820,Repo Man,It’s 4 a.m. Do you know where your car is?,,20/02/1984,Comedy,1500000,california cocaine future punk theory,en,2300000,92,Released,6.7,144,Alex Cox
18079,Nine Queens,Sticky & Square,,31/08/2000,Crime,1500000,hotel con man stamp police partner,es,0,114,Released,7.4,153,Fabi\u00e1n Bielinsky
127918,The Gatekeepers,,,09/07/2012,Documentary,0,israel army intelligence agency shin bet,en,0,101,Released,6.5,39,Dror Moreh
17113,The Ballad of Jack and Rose,"Selfhood begins with a walking away, and love is proved in the letting go.",,25/03/2005,Drama,1500000,female nudity runaway commune egg independent film,en,712294,111,Released,6.5,43,Rebecca Miller
129139,The To Do List,She's going from straight A's to getting her first F.,http://todolistmovie.com/,24/07/2013,Comedy,1500000,sex sexuality irony sarcasm naivety,en,3566225,104,Released,5.5,342,Maggie Carey
507,Killing Zoe,,,01/10/1993,Action,1500000,paris prostitute robbery drug abuse aids,en,418961,96,Released,6.1,111,Roger Avary
4012,The Believer,,,19/01/2001,Drama,1500000,bomb jewry world war ii jewish life jew,en,416925,98,Released,6.8,151,Henry Bean
14054,Snow Angels,Some will fall. Some will fly.,,07/03/2008,Drama,0,suicide depression small town family relationships young love,en,414404,106,Released,6.5,48,David Gordon Green
10972,Session 9,Fear is a place.,,10/08/2001,Horror,1500000,schizophrenia lunatic asylum psychology relation coin,en,373967,100,Released,6.2,251,Brad Anderson
13066,I Want Someone to Eat Cheese With,,,01/01/2006,Comedy,0,independent film,en,0,80,Released,5.7,12,Jeff Garlin
66025,Mooz-lum,,http://moozlumthemovie.com,11/02/2011,Drama,0,independent film,en,330048,95,Released,4.5,3,Qasim Basir
11908,Hatchet,Stay out of the swamp.,http://www.hatchetmovie.com/,27/04/2006,Comedy,0,new orleans alligator male friendship ax swampf,en,0,83,Released,5.7,159,Adam Green
3082,Modern Times,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",,05/02/1936,Drama,1,factory ambulance invention tramp great depression,en,8500000,87,Released,8.1,856,Charlie Chaplin
1961,My Name Is Bruce,Fearless! Unstoppable! Ready For His Close-Up!,http://www.dhentertainment.com/projects/1.my-name-bruce/,01/10/2007,Comedy,1500000,parody parallel world,en,173066,86,Released,5.9,107,Bruce Campbell
51820,The Salon,Where you get more than just a hair cut!,,13/01/2005,Comedy,1500000,independent film,en,0,0,Released,3.5,1,Mark Brown
291362,Road Hard,,http://www.roadhardmovie.com,06/03/2015,Comedy,1500000,road trip stand-up comedy romantic comedy travel,en,0,97,Released,6.6,8,Adam Carolla
30082,Forty Shades of Blue,,,07/12/2005,Drama,1500000,independent film,en,0,108,Released,6,2,Ira Sachs
72913,Amigo,,http://www3.amigomovie.com/,14/07/2010,Drama,1200000,ambush rebel rain village arrest,en,0,128,Released,6,2,John Sayles
23963,Pontypool,Shut up or die.,,06/03/2009,Horror,1500000,disc jockey radio station winter survival zombie,en,32000,93,Released,6.6,183,Bruce McDonald
29406,Trucker,Some Things in life you can't leave behind,http://truckermovie.net/,24/04/2008,Drama,2000000,california sex bar motel highway,en,0,90,Released,6.8,16,James Mottern
104755,The Lords of Salem,We've been waiting... we've always been waiting,http://robzombie.com/movies/the-lords-of-salem/,10/09/2012,Horror,1500000,witch coven salem massachusetts satanic,en,1165882,101,Released,5.1,242,Rob Zombie
253306,Housebound,Terror Gets Domesticated,http://www.houseboundthemovie.com/,04/09/2014,Horror,0,haunted house father-in-law superstition house arrest basement,en,0,109,Released,6.5,358,Gerard Johnstone
29595,Wal-Mart: The High Cost of Low Price,,http://www.walmartmovie.com/,04/11/2005,Documentary,0,usa capitalism department store protest community,en,0,98,Released,6.9,24,Robert Greenwald
46729,Fetching Cody,How far would you go for love?,,01/10/2005,Comedy,1,independent film,en,0,87,Released,6.8,6,David Ray
137347,Closer to the Moon,,,29/11/2013,Comedy,9000000,bank robbery,en,0,112,Released,6.4,13,Nae Caranfil
290370,Mutant World,,,27/09/2014,Science,0,winter mutant post-apocalyptic dystopia meteor,en,1500000,85,Released,2.6,9,David Winning
408,Snow White and the Seven Dwarfs,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",http://movies.disney.com/snow-white-and-the-seven-dwarfs,20/12/1937,Fantasy,1488423,poison witch becoming an adult sadness queen,en,184925486,83,Released,6.9,1914,David Hand
44413,The Holy Girl,She is both temptation and salvation.,,06/05/2004,Drama,1400000,hotel teenage girl doctor woman director spanish movie,es,0,106,Released,6.8,10,Lucrecia Martel
39209,Shalako,Sean Connery is Shalako! Shalako means action! Action means Bardot!,,06/11/1968,Western,1455000,native american gunfighter hunting party,en,2620000,113,Released,5.4,12,Edward Dmytryk
394047,The Dog Lover,She ended up on the wrong side of right.,http://www.thedoglovermovie.com/,08/07/2016,Drama,2000000,undercover dog animal welfare animal rights organization puppy mill,en,0,101,Released,5.3,6,Alex Ranarivelo
312791,GirlHouse,Enjoy the show.,,16/10/2014,Horror,3150000,female nudity sex shower sauna nudity,en,0,100,Released,5.2,97,Jon Knautz
266034,The Blue Room,,,16/05/2014,Drama,0,murder suspense love affair police interrogation murder trial,fr,0,75,Released,6.2,32,Mathieu Amalric
280381,House at the End of the Drive,It's where they died.,http://houseattheendofthedrive.com/,11/01/2014,Thriller,0,ghost story,en,0,91,Released,0,0,David Worth
2661,Batman,He's Here Big As Life In A Real Bat-Epic,,30/07/1966,Family,1377800,submarine dc comics missile shark attack rescue,en,0,105,Released,6.1,203,Leslie H. Martinson
100,"Lock, Stock and Two Smoking Barrels",A Disgrace to Criminals Everywhere.,http://www.universalstudiosentertainment.com/lock-stock-and-two-smoking-barrels/,05/03/1998,Comedy,1350000,ambush alcohol shotgun tea joint,en,3897569,105,Released,7.5,1648,Guy Ritchie
309,The Celebration,,http://nimbusfilm.dk/film/festen/?lang=en,20/05/1998,Drama,1300000,suicide father son relationship child abuse sexual abuse depression,da,0,105,Released,7.7,207,Thomas Vinterberg
27845,Trees Lounge,,,11/10/1996,Comedy,0,bar alcoholism independent film drinking,en,0,95,Released,6.7,51,Steve Buscemi
25784,Journey from the Fall,,http://www.journeyfromthefall.com/home.aspx,22/02/2006,Drama,1300000,vietnam independent film,vi,639000,135,Released,5,1,Ham Tran
100275,Eddie: The Sleepwalking Cannibal,Part muse. Part sleepwalking cannibal.,,22/04/2012,Horror,0,cannibal sleepwalking art teacher,en,1632,79,Released,6.1,30,Boris Rodriguez
295914,Queen of the Mountains,,,22/08/2014,Drama,0,biography,ky,0,135,Released,0,0,Sadyk Sher-Niyaz
42033,Def-Con 4,The last defense. The last hope. The battle for the future of the world has begun.,,15/03/1985,Science,0,post-apocalyptic dystopia canuxploitation,en,0,88,Released,2.8,10,Paul Donovan
19187,The Hebrew Hammer,,,01/01/2003,Action,1000000,independent film,en,0,85,Released,5.9,18,Jonathan Kesselman
46415,Neal 'n' Nikki,Nice is out...Naughty is in,,09/12/2005,Comedy,0,musical,en,0,122,Released,2.3,4,Arjun Sablok
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,,,08/06/2010,Comedy,0,duringcreditsstinger,en,0,82,Released,3.2,34,Craig Moss
27588,Forget Me Not,,,22/10/2009,Drama,0,independent film,en,0,103,Released,5,66,Tyler Oliver
223,Rebecca,The shadow of this woman darkened their love.,,12/04/1940,Drama,1288000,monte carlo based on novel age difference secret obsession,en,6000000,130,Released,7.7,336,Alfred Hitchcock
9725,Friday the 13th Part 2,The body count continues...,,01/05/1981,Horror,1250000,camping summer camp gore slasher b horror,en,21722776,87,Released,6,315,Steve Miner
28580,The Lost Weekend,The screen dares to open the strange and savage pages of a shocking bestseller!,,25/11/1945,Drama,1250000,desperation weekend delirium addiction alcoholism,en,11000000,101,Released,7.4,112,Billy Wilder
23730,C.H.U.D.,They're not staying down there anymore!,,31/08/1984,Horror,1250000,monster mutant shower police blood splatter,en,3412497,88,Released,5.3,62,Douglas Cheek
46256,The Lion of Judah,The lamb who saved the world!,http://www.lionofjudahthemovie.com/,03/06/2011,Adventure,15000000,palm sunday jerusalem judah bethlehem judah,en,0,87,Released,5.8,2,Deryck Broom
19997,Niagara,A raging torrent of emotion that even nature can't control!,,21/01/1953,Crime,1250000,clock tower infidelity self-defense waterfall delirium,en,8500000,92,Released,6.7,79,Henry Hathaway
43266,How Green Was My Valley,Millions Have Read This Great Novel... Millions more will see an even greater picture!,,28/10/1941,Drama,1250000,wales rural setting coal mining,en,6000000,118,Released,6.8,72,John Ford
1412,"Sex, Lies, and Videotape",,,18/08/1989,Drama,1200000,sexual obsession sex sexuality camcorder spanner,en,0,100,Released,6.7,185,Steven Soderbergh
176,Saw,Live or die. Make your choice.,,01/10/2004,Horror,1200000,shotgun based on short film sadist pistol chained,en,103911669,103,Released,7.2,2184,James Wan
39939,Super Troopers,,http://www.brokenlizard.com/,18/01/2001,Comedy,3000000,alcohol radio police chief highway cops,en,18492362,100,Released,6.6,362,Jay Chandrasekhar
215924,The Amazing Catfish,,,10/08/2013,Comedy,1300000,woman director,es,0,87,Released,5.7,17,Claudia Sainte-Luce
480,Monsoon Wedding,"A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India.",,30/08/2001,Comedy,0,child abuse adultery arranged marriage bollywood wedding,hi,0,114,Released,6.8,57,Mira Nair
14295,You Can Count on Me,,,17/11/2000,Drama,0,independent film,en,0,111,Released,6.8,88,Kenneth Lonergan
11219,The Trouble with Harry,A THRILLER with a difference!,,03/10/1955,Comedy,1200000,small town chase wife leave murder,en,7000000,99,Released,6.9,149,Alfred Hitchcock
20770,But I'm a Cheerleader,A Comedy Of Sexual Disorientation.,,12/09/1999,Comedy,0,coming out cheerleader homosexuality independent film lesbian,en,0,85,Released,6.5,101,Jamie Babbit
176124,Home Run,Freedom is possible,http://www.homerunthemovie.com/,19/04/2013,Drama,1200000,baseball,en,2861020,114,Released,6.3,24,David Boyd
500,Reservoir Dogs,Every dog has his day.,,02/09/1992,Crime,1200000,traitor jewelry psychopath thief heist,en,14661007,99,Released,8,3697,Quentin Tarantino
60400,The Blue Bird,,,19/01/1940,Drama,0,bird,en,0,88,Released,6.4,8,Walter Lang
429,"The Good, the Bad and the Ugly",For three men the Civil War wasn't hell. It was practice.,"http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly",23/12/1966,Western,1200000,bounty hunter refugee gold anti hero gallows,it,6000000,161,Released,8.1,2311,Sergio Leone
310569,The Second Mother,,,08/02/2015,Drama,0,brazilian brazil pool mother daughter relationship architecture,pt,0,110,Released,7.8,165,Anna Muylaert
98369,Blue Like Jazz,Everybody belongs somewhere,http://www.bluelikejazzthemovie.com/,13/04/2012,Drama,1250000,book store,en,0,106,Released,5.8,25,Steve Taylor
89750,"Pink Ribbons, Inc.",Capitalizing on hope.,http://www.nfb.ca/film/pink_ribbons_inc_clip/,11/09/2011,Documentary,900000,marketing breast cancer corporatism woman director,en,25000,97,Released,6.8,6,L\u00e9a Pool
86331,Desire,,,14/09/2011,Drama,1344000,france female nudity sex sexuality love,fr,0,103,Released,4.1,140,Laurent Bouhnik
355629,The Blade of Don Juan,,,27/10/2013,Drama,0,peru,en,0,98,Released,0,0,Tom Sanchez
16433,Grand Theft Parsons,It's better to burn out than to fade away.,,18/06/2003,Crime,0,1970s rock star chase musician independent film,en,0,88,Released,6,11,David Caffrey
43884,The Charge of the Light Brigade,"The reckless lancers sweep on and on - so that a woman's heart might not be broken! You're not fighting a single legion - you're fighting the entire British army, Surat Khan!",,20/10/1936,Action,1200000,ambush british army fort invasion attack,en,2736000,115,Released,6.8,18,Michael Curtiz
107315,Below Zero,There's nothing scarier than a blank page.,,22/10/2011,Thriller,0,screenwriter,en,0,0,Released,4.4,12,Justin Thomas Ostensen
13064,Airborne,There are two kinds of people: those who get AIRBORNE...and those who don't.,,17/09/1993,Action,2600000,sport rollerblade,en,2850263,91,Released,6.1,20,Rob Bowman
59917,Cotton Comes to Harlem,"Introducing COFFIN ED and GRAVEDIGGER, two detectives only a mother could love.",,27/05/1970,Action,1200000,blaxploitation,en,0,97,Released,6.7,13,Ossie Davis
7553,Waiting...,What happens in the kitchen ends up on the plate.,,07/10/2005,Comedy,3000000,decision waiter hostess trainee gross out,en,18637690,94,Released,6.2,237,Rob McKittrick
12877,Dead Man's Shoes,He's in all of us.,,29/09/2004,Drama,0,rage and hate brother revenge punishment home movie footage,en,0,90,Released,7.2,151,Shane Meadows
39895,From a Whisper to a Scream,Welcome to Oldfield. Stop in for a night of pure terror.,,25/09/1987,Comedy,1100000,civil war narration voodoo necrophilia anthology,en,1400000,99,Released,6.8,15,Jeff Burr
55616,Dracula: Pages from a Virgin's Diary,,,28/02/2002,Horror,1596010,dracula independent film,en,0,75,Released,6.9,8,Guy Maddin
29697,Faith Like Potatoes,,,27/10/2006,Drama,0,christian film food,en,0,97,Released,6,9,Regardt van den Bergh
50037,Beyond the Black Rainbow,Beyond Science. Beyond Sanity. Beyond Control.,,03/12/2010,Fantasy,1100000,commune suspense mad doctor captive drugged,en,0,110,Released,5.7,77,Panos Cosmatos
94329,The Raid,"1 Ruthless Crime Lord, 20 Elite Cops, 30 Floors of Hell",http://www.sonyclassics.com/theraid/,08/09/2011,Action,1100000,crime boss tenement high rise monitor tower block,id,4105187,101,Released,7.3,1055,Gareth Evans
53502,The Dead Undead,How Do You Kill Something That's Already Dead?,,13/05/2010,Horror,0,vampire zombie vanity project mad cow disease,en,0,90,Released,3.1,6,Matthew R. Anderson
202604,The Vatican Exorcisms,The public were never meant to know,,29/05/2013,Horror,0,exorcism,en,0,0,Released,4.4,11,Joe Marino
289,Casablanca,They had a date with fate in Casablanca!,,26/11/1942,Drama,878000,love triangle corruption spy resistance casablanca,en,10462500,102,Released,7.9,1422,Michael Curtiz
27374,Lake Mungo,If you've never seen a ghost... Look closer.,http://www.lakemungo.com,17/06/2008,Horror,0,supernatural drama,en,0,84,Released,6.1,90,Joel Anderson
26815,Rocket Singh: Salesman of the Year,Welcome to the world of sales boss!,http://www.yashrajfilms.com/microsites/rocketsingh/rswebsite.html,11/12/2009,Drama,1250000,ambition bollywood business india struggling career,hi,0,156,Released,7,27,Shimit Amin
811,Silent Running,Amazing companions on an incredible journey...that journeys beyond imagination!,,09/03/1972,Adventure,1000000,space marine sunlight plants space travel saturn,en,0,89,Released,6.3,177,Douglas Trumbull
